@relation californiaHousing

@attribute MedianHouseValue numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute HousingMedianAge numeric
@attribute TotalRooms numeric
@attribute TotalBedrooms numeric
@attribute Population numeric
@attribute Households numeric
@attribute MedianIncome numeric

@data
394400.0,-117.32,33.01,29.0,3584.0,712.0,1619.0,667.0,4.125
188300.0,-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062
225000.0,-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019
500000.0,-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245
250400.0,-118.13,34.16,52.0,1872.0,357.0,984.0,364.0,4.0
500001.0,-118.42,34.06,44.0,533.0,90.0,291.0,97.0,10.8045
302600.0,-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,6.6455
228000.0,-118.36,33.89,37.0,1719.0,426.0,1266.0,424.0,3.375
129200.0,-117.31,33.75,19.0,3173.0,678.0,2204.0,606.0,2.1484
223200.0,-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0
500001.0,-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519
111400.0,-116.76,34.29,14.0,3959.0,849.0,1064.0,376.0,2.8214
141800.0,-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,4.5237
161000.0,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068
119400.0,-122.77,38.92,26.0,712.0,140.0,293.0,100.0,4.0119
344200.0,-117.24,33.05,11.0,5827.0,882.0,2588.0,842.0,6.4027
190600.0,-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75
337300.0,-122.22,37.85,28.0,5287.0,1048.0,2031.0,956.0,5.457
341700.0,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208
260600.0,-117.08,32.83,7.0,13703.0,2352.0,4446.0,1856.0,6.4335
275000.0,-122.42,37.75,52.0,1564.0,396.0,1162.0,374.0,3.0
163600.0,-121.84,37.33,26.0,1934.0,408.0,2059.0,416.0,3.6765
87500.0,-115.57,32.78,15.0,1413.0,279.0,803.0,277.0,4.3021
313100.0,-121.88,37.28,33.0,2951.0,529.0,1288.0,521.0,4.1554
313600.0,-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622
147100.0,-121.44,38.58,43.0,1806.0,339.0,764.0,341.0,3.9271
77000.0,-119.3,36.33,44.0,2060.0,414.0,819.0,355.0,2.8795
141500.0,-118.05,33.93,31.0,894.0,203.0,883.0,190.0,3.6771
138800.0,-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688
214300.0,-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893
379100.0,-122.31,37.53,39.0,1160.0,191.0,508.0,185.0,5.9539
191000.0,-121.83,37.29,20.0,2308.0,461.0,2223.0,456.0,4.2589
295100.0,-118.09,33.7,13.0,4770.0,969.0,2261.0,972.0,5.883
106300.0,-121.2,37.78,4.0,58.0,29.0,79.0,29.0,3.375
304900.0,-117.8,33.85,16.0,4151.0,637.0,1558.0,604.0,5.806
500001.0,-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549
272500.0,-122.41,37.73,41.0,2115.0,378.0,1168.0,365.0,4.0642
92900.0,-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805
134400.0,-118.18,33.91,36.0,1138.0,238.0,878.0,224.0,2.0625
218800.0,-117.07,32.78,22.0,922.0,240.0,1524.0,235.0,1.6815
175000.0,-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872
201200.0,-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183
365600.0,-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279
163300.0,-117.55,33.92,24.0,2807.0,501.0,1653.0,509.0,4.8167
217900.0,-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108
155500.0,-117.97,34.06,31.0,2516.0,526.0,2194.0,497.0,3.2413
385300.0,-117.25,32.77,35.0,2494.0,690.0,1126.0,624.0,4.0313
203300.0,-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297
112500.0,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476
419700.0,-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644
430300.0,-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396
170000.0,-118.14,34.08,24.0,3988.0,1098.0,2909.0,1034.0,2.7036
238200.0,-117.23,32.74,35.0,2615.0,525.0,1312.0,547.0,4.1339
206300.0,-117.35,33.16,10.0,1684.0,515.0,902.0,449.0,3.7891
59700.0,-119.66,36.34,32.0,1338.0,276.0,859.0,286.0,2.6397
165600.0,-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3.425
324400.0,-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.828
312300.0,-122.04,37.04,17.0,4977.0,994.0,1987.0,947.0,3.8854
143000.0,-118.21,33.88,31.0,1332.0,417.0,1405.0,363.0,2.0125
142100.0,-121.83,36.61,27.0,5665.0,1281.0,3612.0,1191.0,3.0542
182600.0,-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096
98500.0,-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556
45600.0,-118.99,35.35,32.0,1293.0,317.0,1109.0,286.0,1.1786
295200.0,-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5
307300.0,-117.2,33.24,12.0,4992.0,780.0,2106.0,801.0,6.2079
107300.0,-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068
184800.0,-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312
240900.0,-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088
224200.0,-122.01,37.55,26.0,2068.0,532.0,1434.0,495.0,3.3008
221200.0,-118.71,34.29,21.0,2751.0,493.0,1432.0,483.0,5.2067
348500.0,-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833
225000.0,-117.16,32.74,52.0,852.0,262.0,389.0,249.0,2.6042
379600.0,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093
210700.0,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235
165100.0,-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075
199600.0,-117.87,34.11,23.0,4066.0,819.0,2105.0,737.0,4.6556
124300.0,-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781
150600.0,-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469
115900.0,-118.17,33.79,30.0,1349.0,519.0,2646.0,552.0,1.9318
398100.0,-122.12,37.43,33.0,3262.0,668.0,1411.0,626.0,5.316
281500.0,-122.26,37.85,52.0,2202.0,434.0,910.0,402.0,3.2031
97500.0,-122.27,37.82,41.0,3221.0,853.0,1959.0,720.0,1.1108
500001.0,-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172
186800.0,-119.29,34.3,24.0,7637.0,1705.0,4647.0,1623.0,3.5385
235900.0,-121.96,37.53,18.0,2375.0,652.0,1252.0,586.0,2.6198
154900.0,-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304
57100.0,-119.55,36.6,18.0,2379.0,448.0,1638.0,436.0,2.309
101700.0,-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433
164800.0,-120.82,37.54,20.0,707.0,114.0,282.0,86.0,6.1324
187500.0,-118.11,34.06,30.0,1547.0,436.0,1700.0,410.0,2.5488
52500.0,-120.05,36.95,31.0,696.0,254.0,913.0,248.0,1.4
336700.0,-117.7,33.48,10.0,3458.0,638.0,1156.0,470.0,6.3579
268200.0,-119.18,34.28,17.0,4526.0,717.0,2088.0,655.0,5.6885
158900.0,-117.18,32.76,8.0,3694.0,997.0,1297.0,807.0,3.6492
350000.0,-120.7,35.32,46.0,118.0,17.0,6532.0,13.0,4.2639
344500.0,-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5
70300.0,-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069
258100.0,-122.44,37.7,6.0,3523.0,664.0,1705.0,608.0,4.9318
287600.0,-121.98,37.33,25.0,3223.0,612.0,1529.0,602.0,5.121
75600.0,-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512
500001.0,-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.637
160900.0,-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296
366100.0,-118.41,34.17,27.0,3277.0,648.0,1382.0,615.0,3.875
150000.0,-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691
226000.0,-117.73,34.1,37.0,3457.0,544.0,1344.0,530.0,5.8891
112500.0,-118.23,33.99,37.0,378.0,176.0,714.0,156.0,2.1912
115400.0,-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964
192500.0,-118.33,34.04,31.0,1090.0,251.0,955.0,239.0,2.913
136000.0,-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,4.6628
140300.0,-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938
58700.0,-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2.3967
155600.0,-117.88,34.13,25.0,2559.0,654.0,1674.0,623.0,2.8547
241700.0,-118.21,34.1,36.0,2000.0,533.0,1234.0,535.0,3.7437
333300.0,-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,5.9171
159400.0,-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769
193300.0,-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375
251100.0,-118.33,34.04,48.0,2437.0,443.0,1400.0,426.0,2.628
125900.0,-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,3.8869
117200.0,-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054
269800.0,-118.12,33.95,36.0,2752.0,459.0,1211.0,452.0,5.0526
142600.0,-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807
88700.0,-118.24,33.93,32.0,1063.0,282.0,992.0,253.0,0.8984
187400.0,-117.9,33.84,31.0,2043.0,468.0,1524.0,454.0,3.5329
180600.0,-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3.5977
410700.0,-118.32,34.11,48.0,4472.0,1579.0,2796.0,1397.0,2.3974
284600.0,-117.95,33.69,24.0,4269.0,618.0,1954.0,597.0,6.9261
306700.0,-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793
466700.0,-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925
229600.0,-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625
208300.0,-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547
146800.0,-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054
194700.0,-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547
244400.0,-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093
247600.0,-121.18,38.75,16.0,2807.0,459.0,1201.0,429.0,4.7941
238700.0,-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562
116300.0,-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101
99500.0,-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101
112500.0,-121.97,37.44,17.0,127.0,28.0,219.0,22.0,4.5179
86600.0,-120.56,38.39,20.0,1326.0,307.0,563.0,237.0,2.6667
500001.0,-122.34,37.55,25.0,4470.0,518.0,1507.0,504.0,13.3913
130500.0,-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019
346500.0,-117.61,33.43,24.0,2303.0,399.0,851.0,379.0,3.9875
130000.0,-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167
77600.0,-119.03,36.07,26.0,3210.0,646.0,1908.0,642.0,2.4167
256100.0,-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702
113800.0,-122.35,37.97,31.0,2892.0,685.0,2104.0,641.0,3.2188
71300.0,-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091
348300.0,-121.83,37.4,27.0,1145.0,150.0,492.0,160.0,5.716
222800.0,-118.12,33.83,45.0,1734.0,331.0,797.0,293.0,4.8917
176800.0,-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953
500001.0,-117.23,32.99,17.0,2718.0,326.0,1011.0,319.0,15.0001
269600.0,-122.1,37.97,18.0,4326.0,655.0,1753.0,646.0,5.6931
391000.0,-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322
499100.0,-117.77,33.55,28.0,2024.0,297.0,617.0,274.0,6.7861
158200.0,-118.2,33.87,42.0,1482.0,310.0,1052.0,317.0,3.9469
73800.0,-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136
123100.0,-118.18,34.05,41.0,762.0,147.0,817.0,176.0,3.75
390800.0,-121.19,38.71,11.0,4415.0,723.0,1520.0,627.0,3.2321
67500.0,-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35
500001.0,-118.74,34.05,19.0,3487.0,686.0,2782.0,584.0,7.9184
82800.0,-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117
89600.0,-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642
190500.0,-122.07,37.69,31.0,5914.0,1309.0,2999.0,1295.0,3.0964
500001.0,-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,11.5609
85900.0,-119.19,36.14,41.0,759.0,140.0,408.0,129.0,3.9
158300.0,-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841
94600.0,-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242
186300.0,-121.74,37.95,5.0,4980.0,774.0,2399.0,763.0,5.7104
187500.0,-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222
80000.0,-119.39,36.64,38.0,949.0,190.0,578.0,187.0,2.3618
361200.0,-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508
99500.0,-118.19,33.89,31.0,886.0,224.0,1154.0,247.0,2.1071
152400.0,-117.92,33.82,10.0,1548.0,506.0,1535.0,424.0,4.5057
184100.0,-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278
233900.0,-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552
102500.0,-117.52,33.88,21.0,722.0,178.0,770.0,165.0,2.5656
437400.0,-118.03,34.11,34.0,2837.0,460.0,1344.0,458.0,6.5722
111400.0,-119.73,36.83,14.0,3348.0,491.0,1584.0,493.0,5.0828
216600.0,-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132
172700.0,-118.4,34.23,36.0,1643.0,349.0,1414.0,337.0,4.1181
162500.0,-117.72,33.63,15.0,1362.0,255.0,378.0,202.0,1.9
211900.0,-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.6875
83800.0,-121.28,38.75,52.0,493.0,89.0,189.0,94.0,2.108
151500.0,-120.94,39.05,8.0,3758.0,717.0,1744.0,661.0,3.1972
285300.0,-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797
341700.0,-118.22,34.21,29.0,2174.0,418.0,1030.0,395.0,3.5707
276000.0,-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269
67900.0,-122.68,38.76,29.0,994.0,226.0,302.0,117.0,2.3125
56300.0,-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172
378800.0,-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592
75500.0,-121.03,37.66,31.0,887.0,217.0,614.0,199.0,2.1528
227900.0,-119.0,34.19,5.0,3634.0,718.0,1317.0,743.0,4.2917
400000.0,-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536
308700.0,-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806
67500.0,-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625
340000.0,-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287
153100.0,-121.88,39.74,12.0,14631.0,3298.0,7517.0,3262.0,1.6785
150400.0,-118.35,33.94,36.0,2225.0,601.0,2755.0,610.0,2.5547
191400.0,-122.26,37.83,52.0,1470.0,330.0,689.0,309.0,3.48
400000.0,-118.11,33.95,34.0,1723.0,279.0,617.0,252.0,6.7501
228100.0,-117.23,33.16,4.0,3066.0,625.0,1164.0,582.0,4.0
345100.0,-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919
194000.0,-118.2,33.81,43.0,3013.0,574.0,1525.0,529.0,4.95
470500.0,-122.53,37.96,36.0,4385.0,620.0,1549.0,626.0,8.3935
117200.0,-117.65,34.07,52.0,1041.0,252.0,558.0,231.0,1.9236
156600.0,-122.08,37.63,37.0,1793.0,364.0,1534.0,346.0,3.6458
93400.0,-117.32,34.49,7.0,4584.0,1051.0,2049.0,918.0,1.6232
137500.0,-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679
239900.0,-118.75,34.28,22.0,3844.0,537.0,1665.0,492.0,6.2059
187500.0,-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853
165100.0,-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5
85800.0,-121.82,39.73,44.0,2923.0,659.0,1371.0,626.0,2.2925
69600.0,-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067
353700.0,-122.46,37.64,26.0,2806.0,375.0,1617.0,396.0,5.3922
234400.0,-121.81,37.24,21.0,3250.0,610.0,1978.0,568.0,4.5
257300.0,-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817
109800.0,-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,2.3156
111200.0,-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021
430900.0,-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071
150000.0,-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762
207700.0,-119.14,34.15,25.0,2202.0,390.0,1415.0,412.0,4.43
156300.0,-120.9,37.76,20.0,570.0,112.0,304.0,108.0,2.2024
144500.0,-117.05,32.62,34.0,3928.0,686.0,2315.0,681.0,4.2851
500001.0,-118.41,34.07,52.0,3562.0,394.0,1163.0,361.0,15.0001
181800.0,-117.54,34.12,4.0,17577.0,2819.0,7766.0,2473.0,5.1333
65800.0,-119.02,35.34,38.0,1463.0,294.0,692.0,295.0,2.3125
117800.0,-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389
136000.0,-117.69,34.07,34.0,4055.0,739.0,2470.0,753.0,3.8586
209400.0,-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806
82100.0,-121.48,38.59,43.0,987.0,240.0,1253.0,237.0,0.9204
48800.0,-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781
175000.0,-118.18,33.77,49.0,2297.0,759.0,1105.0,629.0,1.8388
89400.0,-120.71,40.13,19.0,897.0,180.0,276.0,110.0,2.9554
253500.0,-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855
70800.0,-115.56,32.78,46.0,2511.0,490.0,1583.0,469.0,3.0603
100000.0,-118.28,33.99,35.0,1138.0,304.0,1128.0,311.0,1.8818
63400.0,-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625
216000.0,-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423
188900.0,-121.88,37.34,52.0,1390.0,365.0,921.0,352.0,2.1442
156300.0,-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442
500001.0,-117.77,33.76,19.0,3532.0,402.0,1200.0,426.0,11.0124
266700.0,-117.37,33.18,19.0,1931.0,509.0,855.0,394.0,2.6979
293000.0,-121.94,37.3,26.0,4348.0,814.0,2347.0,810.0,4.7275
237500.0,-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866
113400.0,-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973
126400.0,-118.26,34.02,40.0,1259.0,362.0,1499.0,327.0,1.8382
100000.0,-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,1.7083
310700.0,-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741
155000.0,-117.38,33.97,29.0,1157.0,297.0,2027.0,253.0,1.6389
160700.0,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984
167800.0,-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428
188400.0,-118.37,34.03,41.0,1425.0,285.0,838.0,296.0,3.9732
188800.0,-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977
500000.0,-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536
158600.0,-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111
184500.0,-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,3.5568
309400.0,-118.38,34.16,46.0,2609.0,593.0,1055.0,585.0,3.3177
66400.0,-115.52,32.97,24.0,1617.0,366.0,1416.0,401.0,1.975
479500.0,-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435
55600.0,-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958
183300.0,-122.03,37.53,18.0,1746.0,437.0,1268.0,404.0,3.256
257400.0,-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044
190400.0,-120.61,35.13,16.0,3431.0,721.0,1777.0,701.0,2.7301
133200.0,-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,4.4034
446600.0,-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232
173800.0,-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308
57900.0,-119.01,35.35,39.0,598.0,149.0,366.0,132.0,1.9125
210800.0,-122.07,37.67,28.0,2932.0,739.0,1198.0,624.0,3.2417
258300.0,-122.04,36.98,51.0,1076.0,206.0,495.0,201.0,2.9286
205000.0,-117.25,33.25,6.0,6160.0,993.0,2997.0,1029.0,4.6187
225000.0,-117.84,33.65,4.0,1649.0,456.0,1030.0,411.0,2.2262
182100.0,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402
111900.0,-119.78,36.84,7.0,4907.0,1075.0,2014.0,909.0,3.2147
137500.0,-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625
193800.0,-117.28,32.8,20.0,1838.0,540.0,615.0,325.0,3.5486
275000.0,-122.28,38.22,42.0,106.0,18.0,40.0,25.0,7.5197
189900.0,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986
310300.0,-122.7,38.23,47.0,2090.0,387.0,1053.0,377.0,3.5673
61300.0,-118.09,33.77,26.0,5359.0,1508.0,1829.0,1393.0,1.7675
303200.0,-119.25,34.28,36.0,2232.0,373.0,951.0,368.0,5.2261
179300.0,-117.92,33.83,36.0,1072.0,193.0,639.0,196.0,5.0275
89500.0,-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991
443800.0,-122.02,37.84,34.0,1879.0,265.0,729.0,263.0,7.7072
181400.0,-121.51,38.52,30.0,3236.0,588.0,1167.0,569.0,4.0972
187500.0,-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037
75000.0,-119.14,34.28,31.0,790.0,241.0,1095.0,222.0,2.25
154000.0,-118.04,33.96,37.0,1948.0,395.0,1163.0,379.0,3.225
346200.0,-117.61,33.44,17.0,2036.0,272.0,713.0,265.0,6.5954
243600.0,-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167
165500.0,-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167
500001.0,-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263
321800.0,-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052
213000.0,-118.19,34.1,39.0,2054.0,423.0,1205.0,403.0,4.239
265300.0,-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842
165300.0,-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621
68100.0,-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056
500001.0,-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553
118500.0,-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531
225000.0,-118.75,34.27,25.0,3371.0,502.0,1717.0,506.0,6.1253
75500.0,-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585
149000.0,-117.94,34.03,35.0,1499.0,289.0,1112.0,268.0,3.83
243200.0,-122.27,37.99,16.0,4921.0,737.0,2312.0,725.0,5.8899
90100.0,-118.23,33.94,39.0,1141.0,258.0,1313.0,234.0,2.0187
195100.0,-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597
142500.0,-120.87,37.62,30.0,455.0,70.0,220.0,69.0,4.8958
190700.0,-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926
387500.0,-117.82,33.66,15.0,2460.0,447.0,1049.0,398.0,6.4967
109900.0,-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568
104600.0,-118.21,33.9,35.0,2420.0,579.0,2010.0,540.0,2.0817
182500.0,-121.83,37.34,26.0,1848.0,339.0,1952.0,327.0,4.087
60400.0,-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712
257200.0,-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731
177500.0,-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25
103600.0,-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5
132200.0,-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295
70200.0,-124.18,40.78,37.0,1453.0,293.0,867.0,310.0,2.5536
294300.0,-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567
74400.0,-119.34,36.3,13.0,2394.0,458.0,1177.0,389.0,2.6875
89200.0,-118.22,33.91,31.0,571.0,153.0,841.0,158.0,2.6154
216700.0,-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464
112900.0,-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375
138500.0,-117.91,34.13,34.0,1540.0,328.0,1037.0,317.0,2.2132
64600.0,-119.29,36.32,27.0,1513.0,374.0,839.0,350.0,1.2012
500001.0,-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541
187500.0,-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096
325000.0,-122.41,37.76,52.0,351.0,81.0,308.0,75.0,2.6667
128100.0,-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2.1542
95800.0,-118.25,34.0,34.0,1905.0,552.0,2194.0,521.0,1.4792
211300.0,-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159
69000.0,-122.62,38.96,16.0,1914.0,446.0,828.0,332.0,2.0577
76900.0,-116.23,33.72,32.0,4981.0,1326.0,3779.0,1186.0,1.7805
317600.0,-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393
237500.0,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155
225000.0,-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766
255200.0,-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812
287500.0,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957
95100.0,-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949
232800.0,-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2.8258
142900.0,-121.33,38.68,13.0,5826.0,1411.0,2244.0,1219.0,1.9093
71300.0,-117.29,34.1,19.0,1204.0,405.0,844.0,424.0,0.7235
350000.0,-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288
434700.0,-121.93,37.78,2.0,227.0,35.0,114.0,49.0,3.1591
