@relation sulfer_2

@attribute y2 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric

@data
0.176691,0.822813,0.830472,0.466425,0.727869,0.695726
0.175648,0.822252,0.8222,0.473118,0.700359,0.696676
0.174605,0.821692,0.832666,0.470672,0.73728,0.692818
0.173561,0.817784,0.836166,0.464292,0.755865,0.698012
0.172518,0.812954,0.825143,0.46341,0.737711,0.705201
0.171474,0.811441,0.815722,0.463399,0.72043,0.707857
0.170431,0.812262,0.815478,0.459112,0.716665,0.708121
0.169387,0.81575,0.805134,0.448802,0.713252,0.710232
0.168344,0.819239,0.817028,0.449444,0.735874,0.705342
0.1673,0.822727,0.832509,0.459189,0.766978,0.694225
0.166257,0.82192,0.827337,0.465031,0.724161,0.696758
0.165214,0.820284,0.816558,0.464282,0.714193,0.704661
0.16417,0.818995,0.831377,0.464017,0.723401,0.700065
0.163127,0.815874,0.849122,0.466389,0.73347,0.6929
0.162083,0.816294,0.846441,0.466624,0.751987,0.694373
0.16104,0.8144,0.831377,0.47024,0.740121,0.698536
0.159996,0.815117,0.811734,0.470773,0.735103,0.702699
0.158953,0.816311,0.821799,0.468035,0.724886,0.69827
0.15791,0.811183,0.840676,0.464944,0.731985,0.695925
0.156866,0.815823,0.838325,0.471577,0.726372,0.697497
0.155823,0.825663,0.829845,0.475316,0.730862,0.696042
0.154779,0.831671,0.824481,0.475619,0.740591,0.696641
0.153736,0.835515,0.835313,0.486716,0.703036,0.697778
0.152692,0.832993,0.838883,0.496672,0.73838,0.700076
0.151649,0.832433,0.838134,0.495164,0.76547,0.696975
0.150606,0.829956,0.839074,0.490184,0.730953,0.699174
0.149562,0.826159,0.828608,0.498621,0.723469,0.699279
0.149719,0.826285,0.819657,0.503676,0.715361,0.701425
0.151446,0.826411,0.825247,0.494595,0.715134,0.705271
0.153172,0.826537,0.816453,0.489025,0.751091,0.702945
0.154899,0.828801,0.826875,0.484559,0.760843,0.697961
0.156625,0.833508,0.851299,0.482452,0.747962,0.692978
0.158352,0.835274,0.842505,0.490474,0.732438,0.695081
0.160078,0.833677,0.837316,0.495361,0.697672,0.690425
0.161805,0.833766,0.854826,0.500258,0.69579,0.684468
0.163531,0.835784,0.843985,0.504932,0.696867,0.691422
0.165258,0.835918,0.825648,0.495661,0.694588,0.701519
0.166984,0.833901,0.815687,0.489741,0.718219,0.709845
0.168711,0.831883,0.826919,0.490304,0.729569,0.704568
0.170438,0.829866,0.833049,0.493825,0.715792,0.699291
0.172164,0.827875,0.835104,0.502024,0.751704,0.694013
0.173891,0.825914,0.82678,0.501097,0.764789,0.698259
0.175617,0.823952,0.824098,0.494046,0.724353,0.703823
0.177344,0.820553,0.838709,0.487609,0.726734,0.698458
0.17907,0.820295,0.829374,0.487847,0.738085,0.697512
0.180797,0.81923,0.814537,0.489531,0.744943,0.701617
0.182523,0.813386,0.814938,0.485931,0.73495,0.705721
0.18425,0.810275,0.809383,0.484451,0.724957,0.712671
0.185456,0.809375,0.816052,0.474673,0.714965,0.714665
0.185981,0.811,0.822078,0.468502,0.733844,0.71056
0.186507,0.812625,0.817811,0.461688,0.752225,0.705037
0.187032,0.815061,0.822443,0.455763,0.743914,0.701648
0.187558,0.818423,0.823889,0.454664,0.732495,0.701665
0.188083,0.821786,0.835452,0.460702,0.702389,0.695069
0.188609,0.820205,0.829757,0.462508,0.706256,0.696558
0.189134,0.812976,0.812779,0.457982,0.717436,0.704415
0.18966,0.805748,0.805064,0.464749,0.724274,0.704064
0.190185,0.802833,0.811473,0.458581,0.738573,0.705142
0.190711,0.802497,0.826675,0.45552,0.733328,0.704028
0.191236,0.804728,0.827929,0.453309,0.743279,0.702269
0.191762,0.804806,0.831412,0.443986,0.744855,0.703735
0.192287,0.805288,0.845936,0.44474,0.744163,0.698352
0.192813,0.813122,0.826971,0.438749,0.737768,0.700674
0.192678,0.814613,0.807798,0.436708,0.721507,0.703946
0.191681,0.813772,0.817498,0.441179,0.721292,0.704122
0.190684,0.808617,0.830768,0.44623,0.717833,0.698962
0.189686,0.800936,0.820284,0.451108,0.717844,0.699361
0.188689,0.796005,0.822043,0.451395,0.762623,0.701425
0.187692,0.791073,0.827616,0.442554,0.760786,0.701824
0.186694,0.787894,0.811542,0.439479,0.721995,0.706022
0.211111,0.782402,0.824847,0.435325,0.75828,0.699338
0.242405,0.777883,0.833223,0.422834,0.77284,0.70234
0.239229,0.78011,0.822322,0.417675,0.755094,0.70886
0.236054,0.782338,0.819536,0.407652,0.727494,0.706749
0.232879,0.784565,0.82779,0.398537,0.701641,0.700452
0.229703,0.786982,0.834285,0.39134,0.729672,0.701601
0.226528,0.789616,0.817411,0.39265,0.720929,0.709258
0.223353,0.79225,0.809801,0.395547,0.705927,0.708379
0.220177,0.793929,0.828974,0.396356,0.71476,0.700194
0.217002,0.794517,0.82732,0.405736,0.725884,0.701144
0.213827,0.791693,0.801755,0.41006,0.726417,0.711322
0.210651,0.790264,0.819884,0.401251,0.721983,0.702316
0.207476,0.794887,0.842487,0.397933,0.717674,0.697086
0.204301,0.795627,0.843219,0.400398,0.682262,0.698529
0.201125,0.796165,0.845988,0.39676,0.705689,0.694835
0.19795,0.798465,0.830437,0.403049,0.722369,0.697895
0.194775,0.797247,0.832405,0.409975,0.725533,0.69881
0.191599,0.796028,0.843236,0.407433,0.728373,0.697092
0.188424,0.794809,0.832579,0.411224,0.710939,0.70105
0.185249,0.788275,0.830594,0.412877,0.733153,0.700616
0.182073,0.782806,0.820946,0.401253,0.744401,0.707886
0.181945,0.788634,0.806701,0.39441,0.725703,0.713445
0.185802,0.798048,0.81762,0.392245,0.727551,0.702768
0.189658,0.803422,0.837472,0.388514,0.720373,0.694764
0.193515,0.804178,0.832718,0.393557,0.716631,0.696488
0.188511,0.798384,0.81001,0.400983,0.713343,0.707194
0.171921,0.787692,0.808965,0.403486,0.724569,0.71107
0.155332,0.783489,0.807868,0.406952,0.735795,0.709927
0.152391,0.783321,0.80886,0.4081,0.742814,0.706198
0.167299,0.783153,0.833223,0.406334,0.745025,0.695081
0.182208,0.782985,0.848408,0.405974,0.729377,0.686614
0.197116,0.781326,0.827859,0.401759,0.742689,0.695913
0.212024,0.777964,0.827145,0.39479,0.762975,0.700334
0.217945,0.780093,0.840032,0.38782,0.7377,0.695456
0.212112,0.785282,0.834477,0.383051,0.724943,0.69582
0.206279,0.790169,0.832196,0.384852,0.740206,0.696617
0.200447,0.797342,0.827511,0.390313,0.751295,0.699174
0.194614,0.802722,0.827372,0.395959,0.72102,0.69528
0.188781,0.805434,0.824899,0.394177,0.735114,0.692313
0.182948,0.802469,0.827058,0.394432,0.729989,0.693193
0.177116,0.796501,0.823872,0.401936,0.71908,0.695386
0.171283,0.787513,0.830088,0.401758,0.734003,0.696412
0.16545,0.78229,0.837681,0.40158,0.718604,0.694389
0.190592,0.782649,0.828347,0.391901,0.733532,0.697496
0.224644,0.783372,0.829671,0.375934,0.734808,0.700352
0.217381,0.787995,0.834895,0.372233,0.737751,0.696218
0.210119,0.790068,0.840729,0.376579,0.742598,0.694014
0.202856,0.786011,0.842505,0.378208,0.752248,0.690894
0.195593,0.781141,0.832753,0.381917,0.729445,0.693814
0.18833,0.779544,0.832004,0.380148,0.71146,0.698968
0.185825,0.78442,0.840729,0.372083,0.736872,0.694131
0.189541,0.791828,0.841617,0.371714,0.730295,0.694096
0.193257,0.798384,0.843672,0.371345,0.742008,0.694788
0.196973,0.80726,0.833223,0.368278,0.757634,0.697836
0.17351,0.807855,0.823523,0.371159,0.725998,0.701179
0.140549,0.806274,0.830594,0.382619,0.715792,0.700334
0.141643,0.806106,0.830211,0.39649,0.711982,0.702516
0.142737,0.80011,0.823628,0.402552,0.716144,0.700757
0.143831,0.796451,0.827546,0.392718,0.730669,0.700024
0.144925,0.799561,0.831395,0.391376,0.719613,0.700463
0.146019,0.804436,0.832143,0.396173,0.721297,0.695691
0.147112,0.811329,0.830681,0.398414,0.737541,0.69046
0.148206,0.815986,0.824081,0.402214,0.742831,0.697344
0.1493,0.818087,0.83129,0.403424,0.735602,0.701859
0.150394,0.81709,0.835992,0.409005,0.744288,0.696054
0.151488,0.81255,0.831168,0.415392,0.748937,0.694518
0.152582,0.811542,0.829566,0.414178,0.719217,0.69786
0.153675,0.812842,0.830419,0.414103,0.704328,0.701202
0.154769,0.812169,0.830977,0.419002,0.705326,0.698142
0.155863,0.815027,0.825892,0.422534,0.717595,0.693222
0.156957,0.81784,0.834738,0.420445,0.729116,0.694541
0.158051,0.817599,0.843358,0.417587,0.730669,0.693029
0.159145,0.819196,0.837873,0.426376,0.739559,0.697063
0.160238,0.817185,0.834668,0.437596,0.724592,0.700053
0.161332,0.811049,0.832021,0.442146,0.743914,0.700803
0.162426,0.808388,0.832422,0.443713,0.748846,0.699924
0.16352,0.809699,0.833397,0.434865,0.737632,0.698915
0.164614,0.81101,0.821834,0.427352,0.748574,0.706667
0.165708,0.812322,0.823454,0.434029,0.736827,0.701343
0.166801,0.813633,0.832892,0.434513,0.737507,0.70051
0.167895,0.817314,0.828556,0.430763,0.738187,0.703278
0.168989,0.819125,0.826762,0.43636,0.738868,0.696805
0.170083,0.815707,0.830855,0.432589,0.724149,0.694301
0.171177,0.812289,0.82981,0.427972,0.713343,0.700194
0.172271,0.811329,0.833658,0.435081,0.712674,0.699396
0.173364,0.813178,0.828765,0.442286,0.749787,0.696781
0.174458,0.81389,0.817898,0.441141,0.770368,0.707558
0.175552,0.813301,0.817393,0.435787,0.737257,0.710924
0.176646,0.804436,0.828086,0.437238,0.734349,0.703307
0.17774,0.794506,0.839388,0.439569,0.718786,0.702867
0.186057,0.796367,0.825718,0.429856,0.727154,0.709364
0.20382,0.80364,0.816714,0.421017,0.740172,0.713855
0.221582,0.810152,0.824098,0.416595,0.708195,0.706995
0.239345,0.816002,0.833972,0.402205,0.708421,0.700135
0.23881,0.820384,0.845256,0.405484,0.728107,0.694793
0.214348,0.822648,0.851839,0.414001,0.726837,0.691187
0.189885,0.82706,0.85668,0.41332,0.727404,0.690331
0.165423,0.827677,0.827041,0.414476,0.710678,0.697625
0.152323,0.828293,0.796671,0.422811,0.721995,0.704732
0.154081,0.828269,0.811664,0.432753,0.724898,0.699912
0.15584,0.827512,0.829897,0.434152,0.726723,0.694272
0.157599,0.826756,0.825909,0.435163,0.731531,0.696664
0.159358,0.825999,0.820162,0.440537,0.730737,0.699619
0.161116,0.82693,0.829827,0.436776,0.735409,0.694577
0.162875,0.826702,0.835922,0.435024,0.72915,0.688467
0.164634,0.822947,0.833066,0.433616,0.705349,0.691926
0.166393,0.819193,0.827563,0.432518,0.707639,0.701355
0.168151,0.817609,0.827233,0.432124,0.718242,0.703547
0.16991,0.818505,0.846824,0.423919,0.703058,0.699666
0.171669,0.819402,0.842522,0.419727,0.745932,0.705869
0.173427,0.819135,0.833345,0.41387,0.761557,0.708989
0.175186,0.817538,0.824203,0.411462,0.71789,0.708672
0.176945,0.817737,0.810428,0.416587,0.734638,0.706866
0.178704,0.81999,0.828817,0.41328,0.754028,0.698998
0.180462,0.822243,0.83681,0.409973,0.70587,0.69895
0.182221,0.824495,0.824864,0.408362,0.721348,0.703876
0.18398,0.826748,0.826902,0.406624,0.714692,0.700264
0.185738,0.826851,0.837977,0.398545,0.677755,0.698306
0.187497,0.824498,0.83937,0.400037,0.699101,0.699783
0.185405,0.826812,0.838917,0.407985,0.720447,0.69718
0.178277,0.834461,0.823053,0.404869,0.741793,0.696301
0.17115,0.838462,0.825979,0.397066,0.74397,0.691915
0.164022,0.834999,0.828852,0.39441,0.73444,0.699936
0.156895,0.832111,0.812866,0.396563,0.736566,0.703899
0.149767,0.834185,0.826919,0.399201,0.707537,0.697461
0.142639,0.836258,0.829914,0.401953,0.684734,0.696934
0.135512,0.836658,0.822513,0.400909,0.716008,0.696652
0.128384,0.831065,0.827929,0.414722,0.728254,0.696652
0.121256,0.823478,0.838726,0.427396,0.733901,0.696652
0.128196,0.823254,0.844037,0.4285,0.740818,0.698102
0.153531,0.827961,0.837507,0.416849,0.74117,0.70121
0.178866,0.833099,0.827807,0.401229,0.732268,0.704317
0.204202,0.838731,0.814485,0.396447,0.690596,0.709258
0.213846,0.840401,0.819814,0.393557,0.727097,0.704638
0.202972,0.842093,0.825979,0.398539,0.736214,0.696875
0.192098,0.845247,0.833728,0.404599,0.695699,0.692782
0.181224,0.844126,0.829079,0.405184,0.752463,0.693955
0.17035,0.843005,0.808094,0.40825,0.754675,0.703008
0.159476,0.839505,0.836932,0.417095,0.730499,0.693521
0.148602,0.836815,0.856088,0.420139,0.740693,0.68557
0.144371,0.838159,0.834355,0.42029,0.74549,0.693146
0.148827,0.835425,0.827859,0.419524,0.753762,0.698012
0.153282,0.831166,0.826066,0.413315,0.732415,0.701747
0.157738,0.830493,0.801285,0.419418,0.744605,0.711158
0.162194,0.831521,0.81661,0.413066,0.768055,0.708051
0.16665,0.834491,0.835452,0.411311,0.750014,0.701718
0.171105,0.837461,0.83331,0.416417,0.741101,0.69779
0.167421,0.837947,0.836671,0.420525,0.75641,0.691492
0.153093,0.831749,0.839963,0.427243,0.752112,0.691786
0.138765,0.818255,0.848539,0.428716,0.725408,0.694283
0.124436,0.808975,0.842139,0.433097,0.70807,0.697848
0.144715,0.804223,0.830803,0.426475,0.692864,0.701425
0.182708,0.798888,0.821259,0.417376,0.715089,0.709071
0.184686,0.798216,0.817411,0.413311,0.754578,0.709212
0.186665,0.797544,0.82523,0.407551,0.752112,0.70576
0.188643,0.797577,0.842366,0.401092,0.733493,0.700776
0.190622,0.798418,0.848652,0.393836,0.738085,0.695792
0.1926,0.802906,0.841355,0.388072,0.728231,0.69888
0.194579,0.811564,0.820389,0.39178,0.714828,0.703641
0.190918,0.815005,0.817219,0.3926,0.745025,0.695421
0.179883,0.817073,0.828434,0.389673,0.746754,0.692407
0.194612,0.824385,0.825718,0.397832,0.759596,0.695239
0.20613,0.828325,0.83082,0.399102,0.758388,0.691457
0.169394,0.828409,0.833118,0.402087,0.741124,0.689768
0.132658,0.830807,0.816679,0.416026,0.738148,0.692524
0.095922,0.831379,0.814564,0.431897,0.7515,0.693111
0.075336,0.829638,0.824359,0.447012,0.741793,0.691383
0.075869,0.831095,0.828852,0.458737,0.730182,0.692907
0.076403,0.832552,0.837524,0.472069,0.739684,0.694432
0.076936,0.830544,0.840467,0.478686,0.752021,0.695163
0.077469,0.824576,0.833484,0.486243,0.74786,0.691539
0.078003,0.81972,0.833902,0.497856,0.71095,0.688819
0.078536,0.816133,0.825091,0.498504,0.709204,0.694752
0.079069,0.812547,0.831464,0.50095,0.730658,0.694072
0.079603,0.811105,0.847834,0.50755,0.744526,0.688778
0.080136,0.812113,0.844368,0.520847,0.751947,0.691504
0.08067,0.815005,0.84038,0.531857,0.736554,0.69107
0.081203,0.816518,0.834129,0.531509,0.752078,0.69433
0.081736,0.824274,0.827772,0.539167,0.74896,0.698306
0.08227,0.838806,0.84092,0.558846,0.711064,0.689862
0.082803,0.84766,0.842052,0.574151,0.717572,0.690003
0.083336,0.856514,0.830489,0.586986,0.74651,0.693943
0.08387,0.861314,0.836497,0.609767,0.743483,0.68747
0.084403,0.861483,0.831795,0.631336,0.714454,0.690965
0.084937,0.855963,0.826484,0.630202,0.745116,0.699502
0.097691,0.843943,0.820737,0.617098,0.748982,0.707581
0.126427,0.835963,0.822513,0.613429,0.703852,0.71375
0.155162,0.835209,0.83122,0.607014,0.693647,0.710109
0.183898,0.837437,0.826989,0.595654,0.703523,0.703512
0.212634,0.839664,0.827738,0.582228,0.707378,0.70574
0.229851,0.841892,0.824957,0.573249,0.703126,0.709681
0.232004,0.838843,0.831836,0.565834,0.715225,0.706432
0.234158,0.835492,0.838714,0.559638,0.736929,0.698845
0.236311,0.836882,0.833606,0.555425,0.745728,0.696242
0.238465,0.836209,0.825892,0.546631,0.75836,0.698212
0.240618,0.839381,0.81647,0.547585,0.788602,0.69616
0.242772,0.843573,0.80792,0.550974,0.737972,0.70302
0.244925,0.838182,0.815861,0.537355,0.698517,0.706473
0.221748,0.835503,0.809313,0.537287,0.719523,0.706033
0.189755,0.839116,0.816592,0.550141,0.735727,0.702023
0.189549,0.837827,0.833937,0.54369,0.73017,0.697749
0.189343,0.836538,0.836149,0.534283,0.741816,0.697836
0.189136,0.839381,0.832718,0.531911,0.758813,0.700592
0.18893,0.841455,0.828608,0.53053,0.745648,0.704263
0.188723,0.837252,0.837559,0.528759,0.717153,0.703688
0.188517,0.835442,0.83244,0.529415,0.697536,0.704826
0.18831,0.836366,0.836671,0.527712,0.709522,0.701249
0.188104,0.839135,0.84355,0.523311,0.737892,0.697942
0.187898,0.839564,0.835818,0.518911,0.765129,0.701443
0.187691,0.834913,0.830646,0.518095,0.721235,0.698892
0.187485,0.830262,0.820136,0.522522,0.725283,0.698517
0.187278,0.824016,0.811647,0.523345,0.75904,0.703747
0.187072,0.821438,0.817602,0.519869,0.734128,0.704908
0.186865,0.825136,0.830071,0.513577,0.733833,0.701038
0.186659,0.831698,0.827581,0.504831,0.74778,0.699584
0.186452,0.841533,0.828974,0.501357,0.749226,0.700088
0.186246,0.860821,0.851491,0.503989,0.736384,0.697309
0.188021,0.879695,0.884264,0.509105,0.725514,0.688971
0.192388,0.878058,0.900077,0.517783,0.716896,0.686872
0.196754,0.875559,0.897586,0.524296,0.708278,0.690109
0.20112,0.877801,0.897761,0.520221,0.712016,0.69324
0.205487,0.877386,0.896333,0.517119,0.719279,0.699115
0.209853,0.876433,0.895654,0.510898,0.714431,0.705699
0.21422,0.871894,0.90086,0.500925,0.724348,0.704732
0.218586,0.873553,0.904935,0.500761,0.751137,0.700932
0.222952,0.882295,0.908174,0.504481,0.739945,0.698575
0.220005,0.887297,0.902845,0.495891,0.742417,0.701566
0.207492,0.888026,0.903211,0.492939,0.751057,0.698974
0.194979,0.888754,0.89891,0.508026,0.717765,0.699279
0.182466,0.893065,0.899502,0.515173,0.721462,0.699185
0.169954,0.913867,0.909498,0.514758,0.712379,0.691117
0.157441,0.961622,0.924404,0.521943,0.716631,0.690683
0.144928,0.995853,0.957091,0.540681,0.749901,0.69297
0.132415,0.997926,0.972294,0.549129,0.743313,0.695257
0.10044,1.0,0.980148,0.565285,0.723401,0.692208
0.076984,0.998752,0.979207,0.59073,0.718638,0.693322
0.09795,0.990963,0.974418,0.594773,0.69943,0.699678
0.118916,0.983684,0.986608,0.595207,0.690381,0.70129
0.139882,0.980573,0.978128,0.587891,0.711812,0.705952
0.160849,0.975855,0.985041,0.582433,0.733243,0.69908
0.171981,0.97534,0.996953,0.574646,0.73364,0.69175
0.170255,0.977335,0.987392,0.563752,0.709998,0.698962
0.168528,0.978231,0.978284,0.561677,0.73533,0.706174
0.166802,0.979374,0.981872,0.566805,0.762261,0.704192
0.165075,0.983678,0.982708,0.570784,0.737569,0.700487
0.163349,0.992342,0.979573,0.573495,0.724898,0.700622
0.161622,0.990005,0.990178,0.582465,0.702661,0.693674
0.159896,0.981347,0.98929,0.582826,0.72458,0.693333
0.158169,0.976729,0.988002,0.575126,0.74016,0.698329
0.156443,0.976729,0.978371,0.573055,0.72441,0.703254
0.154716,0.978847,0.980322,0.579623,0.733396,0.699091
0.152989,0.978444,0.979538,0.58114,0.708138,0.69725
0.151263,0.979217,0.975237,0.580544,0.711494,0.697438
0.149536,0.98277,0.975533,0.58193,0.725249,0.693017
0.14781,0.980585,0.97299,0.577887,0.733595,0.693533
0.146083,0.980518,0.986626,0.588544,0.736396,0.686251
0.144357,0.974869,0.981297,0.587929,0.71425,0.69433
0.14263,0.960075,0.976578,0.589891,0.709227,0.703635
0.157071,0.941751,0.984902,0.592275,0.706517,0.701261
0.192652,0.92606,0.98417,0.57059,0.706573,0.704591
0.228234,0.923404,0.984205,0.546238,0.702503,0.710091
0.263816,0.929602,0.995159,0.526439,0.709283,0.707992
0.278949,0.932258,0.983422,0.52229,0.724966,0.708965
0.267341,0.927383,0.985999,0.519672,0.720776,0.702844
0.255733,0.927685,0.986399,0.517671,0.727154,0.703747
0.244125,0.926217,0.975063,0.514492,0.720078,0.716236
0.232517,0.919257,0.984971,0.510786,0.743823,0.706913
0.220908,0.919986,0.984623,0.509819,0.764324,0.705342
0.2093,0.929512,0.992216,0.498788,0.73872,0.708227
0.197692,0.938439,0.994253,0.499673,0.733617,0.698728
0.186084,0.941045,0.999547,0.507222,0.721847,0.693416
0.174476,0.942042,1.0,0.515862,0.724722,0.695022
0.162868,0.938103,0.994027,0.511677,0.753042,0.699068
0.157246,0.930622,0.98828,0.515673,0.771956,0.6963
0.159453,0.925337,0.982359,0.522834,0.750751,0.695022
0.16166,0.922563,0.986696,0.525048,0.727256,0.696465
0.163867,0.917711,0.994793,0.527349,0.763712,0.692677
0.166074,0.912325,0.990945,0.518171,0.786084,0.698048
0.168281,0.909047,0.983439,0.516977,0.746692,0.70411
0.170488,0.862816,0.959564,0.51177,0.728271,0.704638
0.172695,0.818176,0.916237,0.504328,0.752169,0.710091
0.174902,0.831457,0.898806,0.503052,0.746658,0.711733
0.177109,0.840188,0.890621,0.501701,0.7377,0.702586
0.136056,0.843719,0.892797,0.498668,0.740671,0.697133
0.073887,0.83807,0.905806,0.518296,0.728594,0.691962
0.058086,0.821931,0.902637,0.563823,0.728764,0.688074
0.042284,0.807911,0.900181,0.590208,0.746159,0.690801
0.043099,0.796311,0.895706,0.589227,0.764982,0.698165
0.065645,0.790634,0.892258,0.588322,0.747463,0.70336
0.08819,0.791727,0.8948,0.585226,0.72932,0.702316
0.110735,0.797566,0.89393,0.581085,0.723616,0.70078
0.13328,0.806397,0.897116,0.582681,0.73008,0.699044
0.155825,0.812449,0.900477,0.579362,0.753087,0.695984
0.17837,0.820384,0.903159,0.577497,0.746261,0.693867
0.200916,0.825411,0.896803,0.571642,0.724104,0.699584
0.223461,0.824655,0.904691,0.56318,0.743165,0.70054
0.235719,0.830449,0.910473,0.552893,0.748517,0.696054
0.234526,0.841455,0.907931,0.544685,0.725329,0.695139
0.233332,0.851939,0.906381,0.541225,0.731622,0.696171
0.232139,0.8648,0.89332,0.536888,0.745297,0.700264
0.230945,0.873699,0.893216,0.535371,0.739072,0.700874
0.194747,0.873225,0.899258,0.549312,0.71459,0.693644
0.149613,0.867215,0.896019,0.567452,0.72221,0.690214
0.152653,0.861205,0.892745,0.567482,0.730562,0.697496
0.155693,0.855195,0.884334,0.559816,0.71891,0.705119
0.180886,0.851258,0.885779,0.545448,0.737382,0.706444
0.213512,0.849688,0.895566,0.534392,0.761626,0.706925
0.217979,0.848119,0.909898,0.527223,0.745422,0.70404
0.222445,0.84553,0.898823,0.523299,0.720419,0.709317
0.226912,0.841776,0.895027,0.527554,0.71133,0.708438
